user_id,parent_asin,text,word_count,sentiment_score
AH6JLX5SJSUOJBBT6RRE2RDXIG6A,B08HQSK576,"It's really cute and sparkly. Quality is fine but feels slightly off compared to other similar headbands in this price range that I've tried. Hopefully it holds up well, if taken care of. Slightly narrow fit but not too uncomfortable. Liking the look and color!",45,
AH6JLX5SJSUOJBBT6RRE2RDXIG6A,B08BB3P4VQ,"Having health issues that causes very dry skin, I appreciate a lotion with better ingredients and moisturizing. This one isn't as thick as some but it's doing the job hydrating. It's a great size too!",35,
AH6JLX5SJSUOJBBT6RRE2RDXIG6A,B07RTK8GR1,"Used this on a PS4 Pro and it worked great- clear sound from the game and in chatting. It's bulky but not heavy and comfortable to wear- even for hours at a time. The mic is a good length and able to bend a bit, if needed. The cord seems durable and connected well to the PS4 controller. The controls for the headset itself all work good. All around, a good headset 👍",73,
AGHETJ7PN7P2EEPPQZHFVHGV7TAA,B083LHHQYF,This is a must-have especially during the winter when the wind hits your lips and they become dry and chapped. It gets all the dry flaky dead skin off of your lips leaving them super soft and supple. Not the mention the product itself smells and tastes great. 10/10!,49,
AGHETJ7PN7P2EEPPQZHFVHGV7TAA,B07NPWK167,"I don't know what it is about goat milk soap/cleansers, but they are so luxurious! This is no exception. I have a pre-teen daughter who is on the cusp of puberty and has been suffering from a little acne. She has extremely sensitive skin so this face wash was the perfect option for her. It has kept her face clear from blemishes without drying out her skin.",67,
AGHETJ7PN7P2EEPPQZHFVHGV7TAA,B07DQ6NG1H,I'm not even going to lie to ya'll... I wear my mascara thick with multiple layers. This makes it SO hard for me to get off. It's not unusual for me to accidentally pull out my eyelashes trying to get my mascara off. This has left my eyelashes looking very sad. I decided to give this a go and I think I see results. My problem is I am defeating the purpose by wearing too much mascara! I think I just need to invest in some fake lashes.,88,
AGHETJ7PN7P2EEPPQZHFVHGV7TAA,B07HR754WV,I think the pony tail holders may work for my little girls but the clips - definitely not. The clips are literally all the same just with different accessories glued on. I'm sure my girls will be able to use them on their dolls. Such a shame. The organizer box though is nice! I'm sure I'll be able to use it for something else.,64,
AGHETJ7PN7P2EEPPQZHFVHGV7TAA,B07RP9FXLW,"I just wan't ya'll to know.. I have never given myself a gel polish manicure in my LIFE before yesterday. I had been wanting to for the longest time, but I wasn't 100% prepared to make the commitment to purchasing the light and the top coats and the bottom coats and the paint, etc, etc.. Well if you are on the fence, jump it! First of all, the lamp works. You set your timer and once you do that, all you have to do is put your hand it and it starts automatically. Awesome! Like a real salon. I was able to do my hands in 45 minutes. It would have been even faster but I did a test run on my thumb before doing them all at once to make sure I didn't mess anything up. Overall, I am SO happy to have this nail curing lamp!",148,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B0994HWXVV,"I thought this would ne a waste, but boy was I wrong. I love the shapes of the brow stamps and how they are fool proof. The color stays on all day long and even through sweat and constantly touching my face. I love it",45,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B085RS26YH,TOOOOOO many split ends. already crunchy. Do not bleach,9,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B0998BD871,"What an absolutely beautiful mannequin head. The quality is excellent just like a living Barbie doll like quality. The eyelashes are actual fibers, not just painted on and her eyes are beautiful. They did an incredible job with the makeup on this mannequin, but me being me I changed it. She even has pierced ears, love it. This is the 2nd one of these that I have gotten for a display and she is as beautiful as the other.",79,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B0895FHBVG,"Good colors but I needed 3 coates with these small bottles it will be gone in no time. Love these colors, so vibrant and feels like spring. Easy to apply, easy to take off - gel polish has slowly made its way into my heart. I love them.",48,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B08PLFZB89,Great hold for lace wigs.,5,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B07SLFWZKN,"Awesome product. Yes the smell is terrible and the ingredients are no better, but I may say it gets my 4c hair straight and keeps me from flat ironing it daily. Its a lot of steps and not for the faint of heart. It works for me. It kept my hair straight for at least 2-3 months and then my curls reverted back slowly. Will buy again.",67,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B08QFGV5ZQ,Lord this hair is nappy DO NOT BUY,8,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B08HZ5Y8RY,"cute colors for fall. Only 2 coats needed. Nice, opaque gel polishes that last! All are very unique and perfect neutrals. the shade names are the color of the shade inside the bottle which is helpful, but the are not stuck on the bottle very well. Nice size bottles.",49,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B086SFGYXX,I use these containers for very thing when we on vacation from lotions to sprays,15,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B083122WRC,"cute but thing. I ordered an additional pack to make it fuller, but that is all I have to complain about. Others may like it as it is but I prefer big and full hair. I will order a 26 or 28 inch to make it full and long. I always wanted a bang wig.",55,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B0842BXM5M,"This did nothing for my edges or flyways. Maybe I can use it for my brows to make them lay smooth, other than that its useless for AA hair types. It does smooth down the edges but they do not stay put for more than and hour. It might for in a pinch if you forget to lay your edges .",61,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B08DKFV9SR,"Great ombre braiding hair. not to many snags, or tangles while braiding. It dips well and is able to hold a curl for a very long time. This was enough to do my cousin entire head. Love it, will order more",41,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B089RLLT5C,"I use this to tone my closures after I bleach them. works like a charm to take the redness or orange out of the hair. works like a dream and it makes the hair much softer after bleaching, I did not get the crunchy roots.",45,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B0BTJ6SYKB,It has more of a masculine scent to me. It does not last for a long period of time. It has an earthy texture and does not mix with my body scent at all. I do not like it,39,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B087Z9X39L,"Do not be alarmed by the peeling or non peeling, it took a few days to get my feet to peel. When they finally did peel it left my feet looking younger and softer. I will purchase again",38,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B082VYX7G8,Heats up fast and has extreme drying power it dries my hair in 15 minutes instead of the usual 30-40 minutes to dry my thick hair. Gets my hair shiny.,30,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B086JN17SK,"They ok, not the best lashes..... I like em full and long. these are church lashes (LOL) but they work, they stick to your eyes momentarily they last about 2 days whereas my usual lashes last for about 4-7 days. Says reusable but you will have to clean them well.",50,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B086VYKNDF,"I use this for sun burns, and other burns. I also use on my face and skin to calm down my irritation after wearing a face mask for 12-16 hours a day while at work. I place a quarter size amount in my hand ans massage through my skin. It soothes my face and leaves my skins feeling soft and supple. I love this stuff",65,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B083PV1NRN,"Great for daily wear, I even sleep in them. They come off easily when I need to remove and do not pull my own lashes out. They do not feel like mink lashes and seem more of a plastic feel, but are soft and mimic mink lashes great. They are think and luscious but are not cartoony. I have had this pair on for 4 days now and still look great. Everyone thinks I put them on daily but, nope I sleep in them and they do not get bent, fold, or lift while I sleep. They are easy to put on, I prefer using hair glue and install them directly above my lash line to prevent my lashes from being removed. I will order more.",126,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B082FWK886,Good lashes but not dramatic enough for me. They are lightweight and stay on for at least a week almost two. The length is good but the drama isnt there. These are good for everyday use for me. I would buy again.,42,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B07HMTLNWH,"Great lashes, soft and east to put on. they look so real and make my eyes pop. I have used them several times and they do not fall off easily. Very full and dramatic but natural. Love them. will purchase more.",41,
AF2YKZQRMRGJ655I3MKQUYFGRQGA,B07VG2W8TT,I was very hopeful for this item but sorry it does not work for me I have oily skin and they do not stick after a while.,27,
AHWCZ47A7FIYEJ7KEJG3BO3F5YXQ,B07JGD2T2J,"My husband used this kit and took, when asked to do a bit of a review on it for me, took it very seriously. The price isn't cheap so he wanted to make sure to really look at everything as he used it. Here is what he had to say: ""You have a pack of accessories here so I thought I would run through them in turn to tell you what you are getting and my impression of it Shampoo and body wash. Okay, I ran through this way too quick and used all of it. It's good. It's really good and I couldn't really get enough of it. So that's a plus and a negative in that there isn't really a lot of it to begin with. Face wash. I love to get In there and give my face a right good scrubbing. This helps. The wash is thick and gel like with the exfoliating, and it does feel like you have given your face a good scrub after use. You do feel cleaner after use. Shave cream I'm not one for using cream very often. I prefer basic foam from a can. But wow. This stuff leaves your face feeling clean and fresh after shaving. Not only that but incredibly soft. Moisture cream This is really not something I use at all. I would think it best to use after shaving because you are stripping moisture from your face, but in that regard the shave cream is sufficient. I just don't personally have a need for a separate moisture cream. So it is sort of hard to form an opinion about it. What I can tell you is that it doesn't really have a scent, my face does feel super soft. On the downside it is a little messy and I found myself wiping away the excess. For the most part then I really like this set. It comes in a handy pouch you can use long after the accessories are empty. However, that won't take too long because the bottles are very small. It's something for people who aren't concerned about the cost. It's very expensive. Is it worth the cost for me? Not really. Not in terms of either quality or quantity but if the price was lower I would be recommending to everyone."" There you go guys and gals. That's what he thought about the set. He's still talking about it so he did like it, just thought it was a bit much.",418,
AHWCZ47A7FIYEJ7KEJG3BO3F5YXQ,B082MDFNZM,"This is a very good set of brushes and combs, especially for the price. They work great. You get four things in this set. You'll receive a paddle brush, a rectangle comb, a detangler hair brush, and a tail comb. I don't really use the combs as much as the brushes but did give them a bit of a testing so I could type a review. I absolutely love all of these brushes and combs. They are sturdy and work very well. When used for what they are supposed to be used for specifically I thought they all held up well and did their jobs. They detangled perfectly and when used for styling they were easy to hold on to, didn't get in the way at all, and worked the hair into it's style nicely. I would recommend these if you are looking for a good set of hair brushes and combs that won't cost you much. These are terrific for that!",162,
AHWCZ47A7FIYEJ7KEJG3BO3F5YXQ,B0837K9W6P,"These headbands are fantastic. There are 9 in this set and they come in a variety of colors and designs. You get three velvet headbands with pearls- pink, black, and beige, 3 fabric headbands- 2 have flower patterns and one is black with white stripes, and three knitted- green, grey, and black. These are very well constructed. The only thing is that after a little while they did begin to dig in bit where they rest at the ends. Not too much but enough to make it uncomfortable after a long period of time. They still so nice it's worth the slight suffering. These are very nice and worth it.",110,
AHWCZ47A7FIYEJ7KEJG3BO3F5YXQ,B07VGBBNTH,"This shampoo and conditioner leaves hair feeling clean, soft, and manageable after the first use. It smells nice, too, which is also a plus! My hair is not that of a teen or even young adult anymore so it's been through a lot. When looking for shampoo and conditioning products I tend to look closer at those that claim to make hair stronger, reduce breakage, and things with words like ""restore"" and ""fortify"". These hit the mark so I decided to give them a shot. I've been using them about three weeks and I think that they are definitely doing my hair some good. It looks healthy and feels very soft. The conditioner does a good job with tangles and knots. I do sometimes still use a leave in conditioner or separate type of moisture just because it's winter my hair is increasingly dry on any given day depending. I can't tell for sure about the breakage but it does seem stronger. I suppose in many ways they go hand in hand. It has more pull to it so it's not snapping and breaking as much. I like this. A little goes a long way as well which is nice.",200,
AHWCZ47A7FIYEJ7KEJG3BO3F5YXQ,B083LHHQYF,"Unfortunately I wasn't a fan of this one. It didn't do much to help my lips. Rather than exfoliate it actually just seemed to dry out my lips and not just a little bit. It wasn't fun. I tried it a few times, as directed. Just apply a small pea-sized amount to the lips using a finger-tip, scrub gently in a circular motion to remove the dead skin cells for about 30 seconds then rinse or eat off remaining sugar. All of that was done, rinsed not eaten though the one thing that was good was that it didn't taste half bad. Alas, my poor lips were left in worse shape than ever. Dry and roughed up. No matter how hard or gentle I used the stuff over a three week period. I finally gave up and had to admit defeat. Perhaps others had better luck?",146,
AHWCZ47A7FIYEJ7KEJG3BO3F5YXQ,B07J1LYVHC,"This mask is very nice. I have never used a mask like this one before. It's heavier than the usual thin almost paper or gel like masks that a lot of them seem to be. This one definitely has a bit more to it. It's also a two piece mask which is great in some ways because sometimes I looks like a one person comedy routine trying to get the masks on right while they flip and flop all over. With this mask you put the bottom part then the top by your eyes, it makes it a lot easier. Then you leave it on for at least 20 minutes ( though it says to leave it on for 30 so I did that). When you take it off you gently pat the left over into your skin. It leaves your skin feeling so soft and really well moisturized. I feel like it did a very nice job with firming up the skin as well. I have only used two of these so far, one a week over two weeks, and have really liked the way my skin looked and felt after each use. I would recommend giving these a try if you can. Perhaps in summer as they have a nice cooling feel to them that I bet would feel great in the summer heat!",226,
AHWCZ47A7FIYEJ7KEJG3BO3F5YXQ,B076DGMQTM,This body scrub is really nice. It smells so good and it smooths the and nourishes the skin perfectly. When you rub this gently onto your skin then rinse it off you can instantly feel the difference. It feels as if all the dead skin has been removed and your pores have been opened. It leaves you soft and refreshed as well as incredibly relaxed. This is a big jar as well that you get and it's worth it for the price. It's definitely worth giving a try if you are interested and able to. It's really good. I love it.,101,
AF4P6A3SEKS2HCISWAKFZVIFM7NQ,B09G3KBK7Y,"A few things here … LES ENFANTS is French for CHILDREN It doesn’t refer to infants or toddlers. For those who don’t know, a quick note … Newborn – birth to 4 weeks Infants – 4 weeks to 1 year Toddler – 1-3 Preschooler – 3-5 Child – 6-13 That said … It does state NOT TO SPRAY IT ON A BABY’S SKIN. “Applying gently on clothes” is the preferred method. Though to be honest, I’d say this is more for ages 6+ While baby cologne isn’t something I would use on a baby, it could be better for adults who want a light scent and not overwhelmed by a perfume. For almost $30, this is an 8.5 fl oz spray. Compared to some perfumes and colognes, this is moderately priced. Smell? It isn’t the greatest. I do like it as a light, after-bathing scent. It seems more suited to a room freshener than a perfume. But, it isn’t the WORST perfume/scent I’ve smelled. The generous size means it will last a while. Would I get it again? No. Nor would I recommend it either.",185,
AF4P6A3SEKS2HCISWAKFZVIFM7NQ,B09473GGM4,"As most have said here – these are great for travel, especially when you can’t find soap around but have water. Though I wouldn’t carry a bar of soap, I have used “travel” size body wash as a hand soap. If it cleans the body, should clean the hands, right? Anyway … The metal container I got was dented, but that is okay as I don’t intend to travel where I won’t have soap. So, I’m using these at my bathroom sink. LET ME STATE THIS AS A WARNING: HANDS MUST BE DRY BEFORE GRABBING A SOAP SHEET. I know all caps is yelling, but trust me – it is for a VERY GOOD reason. As one reviewer said, even a drop of water can damage these. Basically I grab a one with dry hands, hold it in palm, turn water on, let it dissolve. Good lather, I don’t really smell a “scent”, hands wash clean. They don’t dry out, but I do use a moisturizing sanitizer, and hand lotion after. I wouldn’t say these go years – if you’re like me and using them as an alternative to other hand soaps to preserve waste, they might last about a month (8 washes per day, 30 days). If only as travel backup – they might last a few years. Again, it depends on how they’re used. I personally find them a bit on the pricey side at almost $10 before tax. That’s just me. I do have other soaps, and these should last me a while. I would not recommend them as a body wash. As opposed to carrying a bar of soap, try a travel container with body wash. Just my suggestion.",283,
AF4P6A3SEKS2HCISWAKFZVIFM7NQ,B08LPGZMQK,"This product as a lot going for it. I love the idea of the individually gift boxed tubes, the cap is wonderful (huge and easy to use), the product is generously sized. The problem is that this stuff is runny, doesn’t absorb that well on me, and the “scent” that is there – it isn’t that great. For $15 before tax, that is roughly $3.75 a tube, and while they’re smaller – I’d honestly stick with Bath & Body Works. This isn’t something I’d get again and I wouldn’t recommend it. I also wouldn’t give it as a gift.",99,
AF4P6A3SEKS2HCISWAKFZVIFM7NQ,B07PZ8JNWJ,"I really wanted to LOVE this scrub – there was just too much wrong with it to even LIKE it. First of all – this is FAR TOO THICK to squeeze out of the tube. I had to SMASH it with my arm to get it to MOVE. The scent? If you’re looking for Bath & Body Works type of Cherry Blossom, you’re not going to get it. Once you get it out, and can take the scent – after it is applied, it is a soft, moisturizing and no slip scrub. This isn’t something I’d get again or recommend.",100,
AF4P6A3SEKS2HCISWAKFZVIFM7NQ,B08L6GXY2S,"This UV/LED lamp is by far one of the best I’ve used. I have another one by OVLUX (one of my favorites). So, when I saw this, I didn’t hesitate to get it to have on standby. There are a few issues with it, but I’m overall pleased. Very easy to use.",52,
AF4P6A3SEKS2HCISWAKFZVIFM7NQ,B08DRBZNZJ,"Be warned, this is NOT “dip powder”. This is indeed acrylic powder in VERY small jars. This does not come with instructions though – at least mine didn’t. So that could make this a bit hard to work with. The colors are pretty though. This isn’t the best kit out there, I have seen better ones. The packaging isn’t that stable or durable. I ended up putting the jars in a pencil case. I honestly wouldn’t get it again. As far as durability, I usually do my manicure every week or so.",92,
AF4P6A3SEKS2HCISWAKFZVIFM7NQ,B088LPYXNQ,"I mainly got these for a “home-made” gel soak off (using foil). And, they worked! They don’t pinch at all; even my mom used them and said she could barely feel them. Light weight and fairly durable. There are enough for two people to use at the same time, or extras on hand if they ever break. If used for poly gels, I’m sure they would work just as well.",70,
AF4P6A3SEKS2HCISWAKFZVIFM7NQ,B0888CX245,"Pretty standard nail drill. This is similar, if not identical to most of the nail drills used in the salon. Best used to remove gel polishes and/or nail tips to prepare them for other polishes or plain removal.",38,
AF4P6A3SEKS2HCISWAKFZVIFM7NQ,B086W18W1W,"Thank you in advance to the Amazon VINE program for providing an item to review. A positive review was not required, nor was it requested, and all words are my own. Getting my nails done is not just a relaxing experience, but it is also an expressive/creative one. Seeing this colorful and glittery set – I had to get it. I don’t know about others’ experiences – mine did not come with a brush or applicator for the little “gel pots”. I remembered what my nail techs used to use – small make-up brushes – and thankfully I had some. That seemed to work. The black polish is necessary to get the desired effect. I chose the purple glitter gel and after a few awkward moments – I got a pretty decent manicure. More of the black showed through, there were moments when the purple glitter reflected, but it wasn’t what I thought. I haven’t tried the other colors. But, this is fairly decent and easy to use. Not my favorite as there are other brands out there that are even easier to use. Overall, I’m not too unhappy with it. It’s not something I would likely purchase again.",199,
AECQQBG6YRYCOJL2NCB2H3V6LD6Q,B0B2VVXM9C,"This is a gentle and hydrating mask. Even though it has a retinol alternative, you can use it over a stronger serum. This is almost like a sleep mask, not all of it absorbs, it keeps a protective layer on your face while you sleep. It really hydrates so you look rested even if you aren’t.",56,
AECQQBG6YRYCOJL2NCB2H3V6LD6Q,B009GPP546,I love the smell of this and is is very hydrating. The only issue is that it is so thick that it is hard to squeeze it out from the bottle. You need 2 strong hands to get it out. This is definitely annoying.,44,
AECQQBG6YRYCOJL2NCB2H3V6LD6Q,B0949MJRHK,"I really like this line. I see improvements using the exfoliating scrub, the toning serum and my favorite is the hydra-whipped moisturizer. The scrub and the serum are also sold separately in full size bottles but the hydra-whipped is not and I'm so hoping it will be in the future. It absorbs without a trace of residue and the benefits are long lasting. The only thing that did not wow me was the eye cream. It is pretty basic, offers some hydration.",82,
AECQQBG6YRYCOJL2NCB2H3V6LD6Q,B08VKQY815,"I’ve never tried anything like this product before. You put it on, wait 5 minutes and then wash your face with it. Over time it really does make my skin look clearer and brighter. I don’t use this daily, just a couple times a week. It could be used daily though but it is kind of expensive.",57,
AECQQBG6YRYCOJL2NCB2H3V6LD6Q,B08PVH18Z6,I love this mask. It is very hydrating and the mask is thicker than most and clings very well. The benefits last much longer than others I have used. This is by far one of my favorite masks and it’sa good deal for the price.,45,
AECQQBG6YRYCOJL2NCB2H3V6LD6Q,B07YNDWRCB,"Although I wish this body wash was more sudsy, it smells delightful, a nice burst of sunshine in winter. It is hydrating but not enough for dry winter, it’s probably going to be fine on summer months. The scent really is luscious!",42,
AECQQBG6YRYCOJL2NCB2H3V6LD6Q,B08GJJ5RV9,I love this mask almost as much as an avocado sheet mask I have. It really hydrates your skin and it is so soothing. I’ll be buying more of these for certain. I used this after a chemical peel that I use and it really took care of the usual redness I get.,53,
AECQQBG6YRYCOJL2NCB2H3V6LD6Q,B087D1YQ2H,This is one of the better HA products that I’ve used. It’s great for keeping my skin hydrated all day and hiding fine lines. Can be used at night and in the morning under make up.,36,
AECQQBG6YRYCOJL2NCB2H3V6LD6Q,B07ZS3DKL5,"This is a very hydrating gel-cream moisturizer. It’s light and absorbs well. It lasts all day, I think it is perfect for morning use under makeup. I like the green color too. It’s almost as good as Moisture Surge, better than the similar gel cream by Neutrogena. I’d definitely use this on an ongoing basis. Highly recommend!",57,
AECQQBG6YRYCOJL2NCB2H3V6LD6Q,B07T3Z58HL,"This is a small oil diffuser than others I have seen or used but it is very nice and looks better in person than in pictures. The light design is nice but too much for me when I’m sleeping. You have to turn off the whole thing to turn the lights off. You can turn on the diffuser without lights but once on I can only get them off by turning off the diffuser. It lasts almost through the night maybe 6 hours? I find taking off the ceramic cover easier than covers of other diffusers. I use this for just my bedroom so it is perfect. I did not come with a measuring cup for water, this is unusual but I had an extra so no big deal.",129,
AFVV7CLXY43P3Z3F7SROBZATZVSQ,B0B34JJ8SR,"The Multivitamin Sleeping Mask by Vitamasques is made in Korea. The tube has a foil safety seal under the cap. I liked the concept of a face mask I could wear to bed. I’m not as good as I should be at keeping to a proper skincare routine. So I thought this sleeping mask would be great. Put it on before bed and wake up with a hydrated, healthier face. The directions say “Apply a generous layer before you sleep or whenever your skin needs a nourishing boost.” I started with a small pea-sized drop, which was enough for my whole face. The mask has a gel consistency and goes on clear. But it did not absorb into my skin. After fifteen minutes, my face was still sticky and tacky. No way would I go to sleep like that, my face would stick to the pillow. So I washed the mask off, which was a disappointment since it’s supposed to be a “non-wash off mask.” My skin was a little softer, but having to wash my face because it was still sticky defeats the purpose of a mask that I’m supposed to be able to wear to sleep.",198,
AFVV7CLXY43P3Z3F7SROBZATZVSQ,B0B34GRFL2,"This jelly facial cleanser from Vitamasques is made in Korea. The tube has a foil safety seal under the white cap. The cleanser is brown with a jelly-like consistency. It does have a scent, a mix of green tea and tea tree oil. I do notice the scent when using the cleanser but the scent doesn’t linger. A small drop is enough to wash my face and neck. It doesn’t make a lot of lather but does feel silky going on the skin. I really like the consistency of it. And I really like how well the cleanser works! It cleaned two layers of sunscreen grime and sweat off my face. Some face washes don’t remove all the sunscreen residue, and I have to keep washing my face or use an exfoliating scrub. This cleanser? One wash and done. I was amazed by how well it worked. I’m in my 30s, white, with sensitive combination skin. The cleanser did not irritate my face at all.",165,
AFVV7CLXY43P3Z3F7SROBZATZVSQ,B09Q5TTQS7,"If I have a choice between a plain headband and a unicorn headband, well, I’m picking the unicorn headband every time! These headbands are super cute and colorful. The faux fur is soft and doesn’t shed, and really adds to the unicorn aspect. The horns stand up from the headband, and are sparkly silver. The ears don’t stand up as well, they’re a bit floppy, and also have sparkly silver on the backs. The headbands are on the smaller side. I measured approximately 6 inches across the opening with a headband unstretched, and about 9 inches when fully stretched. I like that the headbands are tight, they stay on my head and hold my hair back. I don’t have to keep fussing with them, they stay in place. They are about 2½ inches wide, which helps with comfort.",138,
AFVV7CLXY43P3Z3F7SROBZATZVSQ,B08C72C56Z,"This pack of 16 nail files from Keiby Citom is a great value. I started doing dip nails at home, and the worst part is getting off the old manicure. I have to file off the layers of top coat, which can take a while if I don’t have a good file. I prefer a glass file for actually shaping my nails, but they’re not good for removing layers of polish. Using one of these files, I had the top coat filed off all my nails in less than ten minutes. The 100 grit side is perfect. I actually asked a nail tech friend what I should use, and she told me 100 grit. The files come in a zipper seal plastic bag that can be used to store them. The edges of the files aren’t sharp. I’m talking about the edges that touch your skin; sometimes these can be sharp, especially on pro files, and need to be seasoned to prevent cuts. No problems with that here.",168,
AFVV7CLXY43P3Z3F7SROBZATZVSQ,B082VYX7G8,"The look of the Lassie hair dryer is what caught my eye first. It just looks cool! I have the PinkGray color. The gray is a medium shade with a smooth finish that won’t pick up hairs and dust. The pink is a metallic magenta that really pops. The speed controls are on the handle. The slide button doesn’t move easily, so there’s not a big chance of accidentally changing the speed/temperature without meaning to. On the back of the handle is the option for either cool or hot temperature. The hair dryer doesn’t dry my hair any faster than any other hair dryer I’ve used. But I like that I can set the temperature to cool to lessen damage and not have to hold in a cool shot button. The hair dryer isn’t as lightweight as some plastic models I’ve used, but it’s weighted pretty well. The weight of it is distributed evenly on both sides of the handle. The attachments have little tabs that line up with notches on the nozzle, and then you twist them to lock them in place. I like it -- there’s less chance of them popping off while I use the hair dryer. The bottom of the hair dryer says the rated power is 1800 watt, which is contrary to the description which says it is 2000 watt.",225,
AFVV7CLXY43P3Z3F7SROBZATZVSQ,B08879N2W3,"This Aloe Vera Gel by Sdara Skincare takes a few minutes to fully absorb into my skin. I worried it would leave behind a sticky feeling, since I could feel it on my arm the whole time it took to dry. But once the gel finally absorbed, I couldn’t feel any residue left behind. I didn’t notice much of any scent either, which is another positive for me. The gel is clear; the plastic bottle is amber colored to help keep light out. I wish the bottle had a flip top or squeeze lid instead of a screw off cap. The list of ingredients is what gives me pause. I’m not sure why sodium bicarbonate (baking soda) would need to be added to the organic aloe leaf juice. The product description mentions “we perfected our serum by enriching with Vitamin E, & Citric Acid for improved nutrient absorption.” I don’t see Vitamin E listed in the ingredients. I will probably end up using this aloe vera gel to make hand sanitizer. The gel is thick, so it should be good for that use.",183,
AFVV7CLXY43P3Z3F7SROBZATZVSQ,B086VYKNDF,"The description for this Aloe Vera Gel by CIMIY Skin Care confuses me a little. One of the uses suggested by the manufacturer is to put the gel on before going outside, “which can protect skin from sunburns.” This gel has hyaluronic acid listed as an ingredient, which can actually make skin even more sensitive to UV rays. Aloe Vera is great for soothing sunburns *after* exposure. This gel absorbed into my skin after about a minute, without leaving behind a sticky or tacky feeling. I’ve used some aloe vera gels that have left me a sticky mess, but not this one. So I like the quick absorption. The gel does have a slight scent to it. It’s a fresh-smelling scent that sticks around for a while. This Aloe Vera gel would also be great for homemade hand sanitizer. This gel is manufactured in China.",145,
AFVV7CLXY43P3Z3F7SROBZATZVSQ,B0844X21MJ,"A friendly word of warning: don’t use Beast Blue Cooling Body Wash down south unless you like tingly body parts. The consistency of the body wash is a little watery, so it’s easy to squeeze out more than you might want. It lathers well and rinses clean without leaving behind a residue. I really like the smell of the body wash. It’s a strong, crisp scent that really does wake you up. My nose tingled the first time I smelled it. The scent is hard to describe. I can’t pick out any individual notes, just a crisp smell that made me go “Wow, this smells cool and different.”",108,
AFVV7CLXY43P3Z3F7SROBZATZVSQ,B082VKPJV5,"For me, I like the Hand Cleaner and Barrier Cream the most in this bundle. I found that the Superior Healing Hand Cream was just average. These products might seem dude oriented, but they work for anyone. Superior Hand Cleaner with Activated Charcoal (individually 4/5 stars): --Works great to remove grease and odors. I like the pumice in the cleanser, as it gives me a real clean, scrubby feeling. Superior Barrier Skin Cream (individually 4/5 stars): --Actually does help prevent grease or oil from staining my hands. Also helps keep my fingernails from becoming a dirt mess when I weed without gloves. But doesn’t provide much of a moisturizing effect. Superior Healing Hand Cream (individually 3/5 stars): --Truly unscented hand lotion. But it’s just average as a lotion -- it took a few days of 2-3x per day applications to help heal my cracked hands.",145,
AFVV7CLXY43P3Z3F7SROBZATZVSQ,B07SW7D6ZR,"Kale Leaf Extract (Brassica Oleracea Acephala) is the 14th ingredient listed out of 23 for the Cancun Collection Kale Firm & Smooth Body Lotion. This lotion is made in Canada. The lotion absorbed quickly into my skin, but did leave behind a slightly tacky feel for about 5 minutes after application. It’s currently the middle of winter where I am, so I was able to see just how moisturizing the lotion is for me when I already had dry skin. The lotion has a medium-weight consistency and gets the job done for about half the day. What I don’t like about this lotion is the scent. The scent is subtle, sort of like vanilla coconut, and it’s fine at first. But the scent lingers for several hours, and after that time, I’ve had enough of it.",136,
AFVV7CLXY43P3Z3F7SROBZATZVSQ,B07Z3NRMBS,"I spend 99% of my life with chapped lips, so I’m always looking for a chapstick or lip balm that will actually work. I was intrigued by the hemp oil in the Pharmacopia Tangerine-Flavored Lip Balm. But not all of the ingredients are listed in the product information. I am allergic to beeswax, which is the second ingredient in the lip balm. So I was unable to use it. I’m including a picture of the tube, but for reference, here are the ingredients: helianthus annuus (sunflower) oil, beeswax/cire d’abeille, olea europaea (extra virgin olive) oil, aroma (flavor), cannabis sativa (hemp) seed oil, rosmarinus officinalis (rosemary) leaf extract, tocopherol (vitamin E), aloe barbadensis.",112,
AEXYLV5YOYWSLGG47VVECVURA7XQ,B083PXJBVY,Overly rose scented and it upset my scalp. Left it red and flaky.,13,
